site,date,direction,time,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
121-0456,"July 23, 2024",Northbound,13:00:00,4317,0,3615,573,5,70,31,0,9,13,1,0,0,0,0,0,0,2.9
121-0456,"July 23, 2024",Northbound,14:00:00,4703,1,3988,610,7,47,27,0,15,7,1,0,0,0,0,0,0,2.1
121-0456,"July 23, 2024",Northbound,15:00:00,4908,4,4251,578,4,42,7,1,15,6,0,0,0,0,0,0,0,1.4
121-0456,"July 23, 2024",Northbound,16:00:00,5062,0,4425,578,6,32,3,0,16,2,0,0,0,0,0,0,0,1.0
121-0456,"July 23, 2024",Northbound,17:00:00,5016,0,4516,464,4,19,0,0,8,5,0,0,0,0,0,0,0,0.6
121-0456,"July 23, 2024",Northbound,18:00:00,3656,1,3217,412,4,13,1,0,6,2,0,0,0,0,0,0,0,0.6
121-0456,"July 23, 2024",Northbound,19:00:00,3691,0,3242,396,2,30,0,0,12,9,0,0,0,0,0,0,0,1.4
121-0456,"July 23, 2024",Northbound,20:00:00,2925,0,2659,228,1,21,0,0,8,8,0,0,0,0,0,0,0,1.3
121-0456,"July 23, 2024",Northbound,21:00:00,2307,1,2241,45,2,3,0,0,1,12,2,0,0,0,0,0,0,0.8
121-0456,"July 23, 2024",Northbound,22:00:00,2080,3,2029,29,1,3,0,0,0,13,1,0,1,0,0,0,0,0.9
121-0456,"July 23, 2024",Northbound,23:00:00,1626,1,1601,15,0,2,0,0,0,7,0,0,0,0,0,0,0,0.6
121-0456,"July 26, 2024",Southbound,00:00:00,749,2,687,31,6,8,2,0,1,11,1,0,0,0,0,0,0,3.1
121-0456,"July 26, 2024",Southbound,01:00:00,437,1,405,17,2,4,0,0,0,7,1,0,0,0,0,0,0,2.7
121-0456,"July 26, 2024",Southbound,02:00:00,219,3,195,16,0,0,0,0,0,5,0,0,0,0,0,0,0,2.3
121-0456,"July 26, 2024",Southbound,03:00:00,321,0,284,17,1,5,0,0,0,14,0,0,0,0,0,0,0,5.9
121-0456,"July 26, 2024",Southbound,04:00:00,624,1,549,45,1,12,1,0,3,11,1,0,0,0,0,0,0,4.5
121-0456,"July 26, 2024",Southbound,05:00:00,1374,3,1188,155,1,8,1,0,0,18,0,0,0,0,0,0,0,2.0
121-0456,"July 26, 2024",Southbound,06:00:00,2898,1,2418,399,7,38,14,0,5,14,2,0,0,0,0,0,0,2.5
121-0456,"July 26, 2024",Southbound,07:00:00,4586,0,3856,618,7,62,8,0,22,11,2,0,0,0,0,0,0,2.3
121-0456,"July 26, 2024",Southbound,08:00:00,4994,0,4273,597,8,66,13,0,25,11,1,0,0,0,0,0,0,2.3
121-0456,"July 26, 2024",Southbound,09:00:00,4628,4,3939,567,3,83,10,1,12,8,1,0,0,0,0,0,0,2.5
121-0456,"July 26, 2024",Southbound,10:00:00,4088,3,3420,564,10,59,12,0,13,5,2,0,0,0,0,0,0,2.2
121-0456,"July 26, 2024",Southbound,11:00:00,4356,1,3655,586,4,75,14,0,13,8,0,0,0,0,0,0,0,2.5
121-0456,"July 26, 2024",Southbound,12:00:00,4244,2,3652,480,2,74,11,0,14,8,1,0,0,0,0,0,0,2.5
121-0456,"July 26, 2024",Southbound,13:00:00,4260,2,3669,484,10,64,7,1,17,6,0,0,0,0,0,0,0,2.2
121-0456,"July 26, 2024",Southbound,14:00:00,4415,2,3832,468,7,63,12,0,23,8,0,0,0,0,0,0,0,2.4
121-0456,"July 26, 2024",Southbound,15:00:00,4390,0,3899,426,4,34,9,0,11,7,0,0,0,0,0,0,0,1.4
121-0456,"July 26, 2024",Southbound,16:00:00,4884,2,4372,442,4,43,4,0,10,5,2,0,0,0,0,0,0,1.3
121-0456,"July 26, 2024",Southbound,17:00:00,4779,0,4331,396,4,35,0,0,10,3,0,0,0,0,0,0,0,1.0
121-0456,"July 26, 2024",Southbound,18:00:00,4284,1,3879,364,0,31,0,0,6,3,0,0,0,0,0,0,0,0.9
121-0456,"July 26, 2024",Southbound,19:00:00,3556,1,3218,297,3,25,0,1,8,3,0,0,0,0,0,0,0,1.0
121-0456,"July 26, 2024",Southbound,20:00:00,2729,0,2486,216,2,17,2,0,3,3,0,0,0,0,0,0,0,0.9
121-0456,"July 26, 2024",Southbound,21:00:00,2366,2,2210,128,2,10,0,0,1,12,1,0,0,0,0,0,0,1.0
121-0456,"July 26, 2024",Southbound,22:00:00,2275,2,2164,88,5,7,0,0,2,7,0,0,0,0,0,0,0,0.7
121-0456,"July 26, 2024",Southbound,23:00:00,2342,0,2201,113,7,3,3,0,2,11,2,0,0,0,0,0,0,0.9
121-0456,"July 22, 2024",Southbound,00:00:00,604,1,577,13,4,3,1,0,1,3,1,0,0,0,0,0,0,1.5
121-0456,"July 22, 2024",Southbound,01:00:00,358,0,341,10,2,2,0,0,0,3,0,0,0,0,0,0,0,1.4
121-0456,"July 22, 2024",Southbound,02:00:00,252,0,228,17,0,0,0,0,1,6,0,0,0,0,0,0,0,2.8
121-0456,"July 22, 2024",Southbound,03:00:00,334,1,307,18,0,1,0,0,1,5,1,0,0,0,0,0,0,2.4
121-0456,"July 22, 2024",Southbound,04:00:00,744,1,666,61,1,5,2,0,3,4,0,1,0,0,0,0,0,2.0
121-0456,"July 22, 2024",Southbound,05:00:00,1671,0,1433,200,2,13,3,0,2,18,0,0,0,0,0,0,0,2.2
121-0456,"July 22, 2024",Southbound,06:00:00,3495,4,2890,537,7,30,9,0,9,8,1,0,0,0,0,0,0,1.6
121-0456,"July 22, 2024",Southbound,07:00:00,5156,2,4417,658,5,43,7,0,15,9,0,0,0,0,0,0,0,1.4
121-0456,"July 22, 2024",Southbound,08:00:00,5520,3,4820,602,3,46,8,2,25,11,0,0,0,0,0,0,0,1.7
121-0456,"July 22, 2024",Southbound,09:00:00,4738,3,4008,608,9,57,20,1,20,11,1,0,0,0,0,0,0,2.3
121-0456,"July 22, 2024",Southbound,10:00:00,4313,3,3596,588,5,65,29,1,16,10,0,0,0,0,0,0,0,2.8
121-0456,"July 22, 2024",Southbound,11:00:00,4015,0,3313,583,6,75,11,1,14,12,0,0,0,0,0,0,0,2.8
121-0456,"July 22, 2024",Southbound,12:00:00,3898,1,3265,529,3,58,21,0,12,6,3,0,0,0,0,0,0,2.6
121-0456,"July 22, 2024",Southbound,13:00:00,3867,1,3290,464,6,63,23,1,13,6,0,0,0,0,0,0,0,2.7
121-0456,"July 22, 2024",Southbound,14:00:00,3892,2,3335,449,4,59,15,2,21,4,1,0,0,0,0,0,0,2.6
121-0456,"July 22, 2024",Southbound,15:00:00,4804,0,4168,541,10,53,11,0,15,6,0,0,0,0,0,0,0,1.8
121-0456,"July 22, 2024",Southbound,16:00:00,4767,1,4311,388,5,35,6,1,17,2,1,0,0,0,0,0,0,1.3
121-0456,"July 22, 2024",Southbound,17:00:00,4816,2,4362,387,7,35,4,0,12,6,1,0,0,0,0,0,0,1.2
121-0456,"July 22, 2024",Southbound,18:00:00,4017,0,3621,351,7,23,1,0,9,5,0,0,0,0,0,0,0,0.9
121-0456,"July 22, 2024",Southbound,19:00:00,3078,0,2797,250,5,16,2,0,6,2,0,0,0,0,0,0,0,0.8
121-0456,"July 22, 2024",Southbound,20:00:00,2357,0,2131,191,2,18,2,0,5,8,0,0,0,0,0,0,0,1.4
121-0456,"July 22, 2024",Southbound,21:00:00,1991,4,1834,128,1,8,3,0,2,11,0,0,0,0,0,0,0,1.2
121-0456,"July 22, 2024",Southbound,22:00:00,1482,2,1393,62,4,6,2,0,2,11,0,0,0,0,0,0,0,1.4
121-0456,"July 22, 2024",Southbound,23:00:00,910,1,862,30,5,2,0,0,0,10,0,0,0,0,0,0,0,1.3
121-0456,"February 21, 2024",Southbound,00:00:00,421,0,371,24,5,6,1,0,1,12,1,0,0,0,0,0,0,5.0
121-0456,"February 21, 2024",Southbound,01:00:00,226,0,207,13,0,1,0,0,2,3,0,0,0,0,0,0,0,2.7
121-0456,"February 21, 2024",Southbound,02:00:00,165,0,150,6,1,1,2,0,1,4,0,0,0,0,0,0,0,4.8
121-0456,"February 21, 2024",Southbound,03:00:00,245,2,216,14,0,4,3,0,0,6,0,0,0,0,0,0,0,5.3
121-0456,"February 21, 2024",Southbound,04:00:00,587,1,506,54,0,9,1,0,2,12,2,0,0,0,0,0,0,4.4
121-0456,"February 21, 2024",Southbound,05:00:00,1610,5,1388,171,4,13,3,0,3,22,1,0,0,0,0,0,0,2.6
121-0456,"February 21, 2024",Southbound,06:00:00,3833,6,3265,479,9,37,9,0,8,18,2,0,0,0,0,0,0,1.9
121-0456,"February 21, 2024",Southbound,07:00:00,5265,3,4562,609,7,37,9,0,33,4,1,0,0,0,0,0,0,1.6
121-0456,"February 21, 2024",Southbound,08:00:00,5490,1,4838,568,3,38,11,4,20,7,0,0,0,0,0,0,0,1.5
121-0456,"February 21, 2024",Southbound,09:00:00,5256,2,4506,617,13,55,14,5,34,9,1,0,0,0,0,0,0,2.2
121-0456,"February 21, 2024",Southbound,10:00:00,4667,3,3914,594,9,71,19,5,29,19,4,0,0,0,0,0,0,3.1
121-0456,"February 21, 2024",Southbound,11:00:00,4317,0,3640,558,6,67,12,4,16,12,2,0,0,0,0,0,0,2.6
121-0456,"February 21, 2024",Southbound,12:00:00,4094,2,3425,551,14,61,11,0,13,13,4,0,0,0,0,0,0,2.5
121-0456,"February 21, 2024",Southbound,13:00:00,4143,0,3536,504,9,56,10,0,17,10,1,0,0,0,0,0,0,2.3
121-0456,"February 21, 2024",Southbound,14:00:00,4392,1,3776,513,17,53,8,0,13,10,1,0,0,0,0,0,0,1.9
121-0456,"February 21, 2024",Southbound,15:00:00,4989,1,4368,496,10,50,9,2,32,18,3,0,0,0,0,0,0,2.3
121-0456,"February 21, 2024",Southbound,16:00:00,4992,2,4510,399,9,38,11,0,14,8,1,0,0,0,0,0,0,1.4
121-0456,"February 21, 2024",Southbound,17:00:00,5274,0,4835,401,5,16,5,0,8,4,0,0,0,0,0,0,0,0.6
121-0456,"February 21, 2024",Southbound,18:00:00,4612,1,4177,384,9,21,2,0,11,6,1,0,0,0,0,0,0,0.9
121-0456,"February 21, 2024",Southbound,19:00:00,3371,7,3103,217,12,10,2,0,4,15,1,0,0,0,0,0,0,0.9
121-0456,"February 21, 2024",Southbound,20:00:00,2612,4,2438,135,1,8,2,0,4,20,0,0,0,0,0,0,0,1.3
121-0456,"February 21, 2024",Southbound,21:00:00,2072,6,1954,76,4,12,1,0,4,13,2,0,0,0,0,0,0,1.5
121-0456,"February 21, 2024",Southbound,22:00:00,1451,1,1381,55,0,5,2,0,0,6,0,1,0,0,0,0,0,1.0
121-0456,"February 21, 2024",Southbound,23:00:00,813,3,748,33,2,8,4,0,1,14,0,0,0,0,0,0,0,3.3
121-0456,"February 22, 2024",Northbound,00:00:00,566,2,545,4,1,0,1,0,1,11,1,0,0,0,0,0,0,2.5
121-0456,"February 22, 2024",Northbound,01:00:00,384,1,362,6,1,0,0,0,0,14,0,0,0,0,0,0,0,3.6
121-0456,"February 22, 2024",Northbound,02:00:00,269,4,244,1,1,0,2,0,0,16,1,0,0,0,0,0,0,7.1
121-0456,"February 22, 2024",Northbound,03:00:00,210,1,195,1,0,1,0,0,0,10,2,0,0,0,0,0,0,6.2
121-0456,"February 22, 2024",Northbound,04:00:00,368,2,346,4,1,1,0,0,0,13,1,0,0,0,0,0,0,4.1
121-0456,"February 22, 2024",Northbound,05:00:00,1079,1,1014,15,7,10,0,0,1,28,1,0,2,0,0,0,0,3.9
121-0456,"February 22, 2024",Northbound,06:00:00,2886,1,2655,163,10,19,3,0,1,29,5,0,0,0,0,0,0,2.0
121-0456,"February 22, 2024",Northbound,07:00:00,5399,0,4740,553,13,49,16,0,18,10,0,0,0,0,0,0,0,1.7
121-0456,"February 22, 2024",Northbound,08:00:00,5383,0,4760,513,7,59,16,0,14,12,2,0,0,0,0,0,0,1.9
121-0456,"February 22, 2024",Northbound,09:00:00,4112,0,3502,482,12,73,20,1,10,11,1,0,0,0,0,0,0,2.8
121-0456,"February 22, 2024",Northbound,10:00:00,3391,1,2808,460,7,69,16,0,17,11,2,0,0,0,0,0,0,3.4
121-0456,"February 22, 2024",Northbound,11:00:00,3709,0,3076,539,7,48,7,0,15,16,1,0,0,0,0,0,0,2.3
121-0456,"February 22, 2024",Northbound,12:00:00,3970,0,3342,506,10,67,14,0,18,12,1,0,0,0,0,0,0,2.8
121-0456,"February 22, 2024",Northbound,13:00:00,4390,0,3654,610,21,61,11,0,21,12,0,0,0,0,0,0,0,2.4
121-0456,"February 22, 2024",Northbound,14:00:00,4864,1,4166,619,11,38,10,0,14,4,1,0,0,0,0,0,0,1.4
121-0456,"February 22, 2024",Northbound,15:00:00,5070,0,4426,579,7,35,9,0,12,2,0,0,0,0,0,0,0,1.1
121-0456,"February 22, 2024",Northbound,16:00:00,5460,0,4835,553,13,36,8,0,12,3,0,0,0,0,0,0,0,1.1
121-0456,"February 22, 2024",Northbound,17:00:00,5366,2,4800,511,4,26,2,0,17,4,0,0,0,0,0,0,0,0.9
121-0456,"February 22, 2024",Northbound,18:00:00,4764,2,4308,392,6,35,2,0,10,8,0,0,1,0,0,0,0,1.2
121-0456,"February 22, 2024",Northbound,19:00:00,3688,2,3550,103,2,8,0,0,1,20,2,0,0,0,0,0,0,0.8
121-0456,"February 22, 2024",Northbound,20:00:00,3381,2,3281,74,3,6,1,0,1,13,0,0,0,0,0,0,0,0.6
121-0456,"February 22, 2024",Northbound,21:00:00,3068,1,2973,63,2,1,1,0,0,27,0,0,0,0,0,0,0,0.9
121-0456,"February 22, 2024",Northbound,22:00:00,2734,1,2648,54,3,9,0,0,1,16,2,0,0,0,0,0,0,1.0
121-0456,"February 22, 2024",Northbound,23:00:00,1689,0,1655,16,0,2,0,0,0,16,0,0,0,0,0,0,0,1.1
121-0456,"July 21, 2024",Northbound,00:00:00,1609,1,1590,9,1,2,0,0,0,6,0,0,0,0,0,0,0,0.5
121-0456,"July 21, 2024",Northbound,01:00:00,1151,0,1141,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0.3
121-0456,"July 21, 2024",Northbound,02:00:00,1011,0,997,8,1,0,1,0,0,4,0,0,0,0,0,0,0,0.5
121-0456,"July 21, 2024",Northbound,03:00:00,777,0,767,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0.5
121-0456,"July 21, 2024",Northbound,04:00:00,422,0,411,3,2,0,1,0,0,5,0,0,0,0,0,0,0,1.4
121-0456,"July 21, 2024",Northbound,05:00:00,492,1,475,4,2,4,0,0,0,6,0,0,0,0,0,0,0,2.0
121-0456,"July 21, 2024",Northbound,06:00:00,904,0,858,40,2,2,0,0,1,1,0,0,0,0,0,0,0,0.4
121-0456,"July 21, 2024",Northbound,07:00:00,1060,0,951,97,2,8,0,0,0,2,0,0,0,0,0,0,0,0.9
121-0456,"July 21, 2024",Northbound,08:00:00,1307,0,1180,115,3,8,0,0,0,1,0,0,0,0,0,0,0,0.7
121-0456,"July 21, 2024",Northbound,09:00:00,1762,0,1589,156,3,10,0,0,2,2,0,0,0,0,0,0,0,0.8
121-0456,"July 21, 2024",Northbound,10:00:00,2507,0,2272,215,8,7,2,0,3,0,0,0,0,0,0,0,0,0.5
121-0456,"July 21, 2024",Northbound,11:00:00,2901,0,2618,266,3,8,0,1,4,1,0,0,0,0,0,0,0,0.5
121-0456,"July 21, 2024",Northbound,12:00:00,3512,0,3233,267,3,8,0,0,1,0,0,0,0,0,0,0,0,0.3
121-0456,"July 21, 2024",Northbound,13:00:00,3442,0,3170,253,4,14,0,0,1,0,0,0,0,0,0,0,0,0.4
121-0456,"July 21, 2024",Northbound,14:00:00,3373,1,3100,249,2,16,0,0,4,1,0,0,0,0,0,0,0,0.6
121-0456,"July 21, 2024",Northbound,15:00:00,3495,0,3203,265,6,12,1,0,6,2,0,0,0,0,0,0,0,0.6
121-0456,"July 21, 2024",Northbound,16:00:00,3437,0,3146,271,0,11,0,0,4,5,0,0,0,0,0,0,0,0.6
121-0456,"July 21, 2024",Northbound,17:00:00,3389,0,3122,244,2,10,1,0,7,3,0,0,0,0,0,0,0,0.6
121-0456,"July 21, 2024",Northbound,18:00:00,3296,0,3068,207,0,18,0,0,0,3,0,0,0,0,0,0,0,0.6
121-0456,"July 21, 2024",Northbound,19:00:00,2876,0,2671,189,2,10,1,1,0,2,0,0,0,0,0,0,0,0.5
121-0456,"July 21, 2024",Northbound,20:00:00,2399,0,2220,167,2,7,0,0,2,1,0,0,0,0,0,0,0,0.4
121-0456,"July 21, 2024",Northbound,21:00:00,2067,1,2012,48,0,1,0,0,0,4,1,0,0,0,0,0,0,0.3
121-0456,"July 21, 2024",Northbound,22:00:00,1783,0,1760,11,0,2,0,0,0,9,1,0,0,0,0,0,0,0.7
121-0456,"July 21, 2024",Northbound,23:00:00,1663,0,1646,8,1,0,1,0,0,6,1,0,0,0,0,0,0,0.5
121-0456,"July 25, 2024",Northbound,00:00:00,840,0,816,6,0,4,0,0,0,14,0,0,0,0,0,0,0,2.1
121-0456,"July 25, 2024",Northbound,01:00:00,537,1,517,5,1,2,1,0,0,10,0,0,0,0,0,0,0,2.4
121-0456,"July 25, 2024",Northbound,02:00:00,324,0,314,2,0,0,0,0,0,7,1,0,0,0,0,0,0,2.5
121-0456,"July 25, 2024",Northbound,03:00:00,258,2,246,4,0,1,0,0,0,5,0,0,0,0,0,0,0,2.3
121-0456,"July 25, 2024",Northbound,04:00:00,422,1,404,6,1,3,0,0,0,6,1,0,0,0,0,0,0,2.4
121-0456,"July 25, 2024",Northbound,05:00:00,1074,0,1015,14,4,10,2,0,0,27,2,0,0,0,0,0,0,3.8
121-0456,"July 25, 2024",Northbound,06:00:00,2799,1,2459,257,7,31,5,0,10,25,4,0,0,0,0,0,0,2.7
121-0456,"July 25, 2024",Northbound,07:00:00,4897,0,4282,518,2,52,16,1,12,14,0,0,0,0,0,0,0,1.9
121-0456,"July 25, 2024",Northbound,08:00:00,5141,0,4597,460,7,42,9,0,18,8,0,0,0,0,0,0,0,1.5
121-0456,"July 25, 2024",Northbound,09:00:00,4140,0,3557,453,11,78,17,0,12,12,0,0,0,0,0,0,0,2.9
121-0456,"July 25, 2024",Northbound,10:00:00,3612,1,2961,516,9,71,25,1,17,10,1,0,0,0,0,0,0,3.5
121-0456,"July 25, 2024",Northbound,11:00:00,3693,1,3060,518,5,73,11,0,13,11,1,0,0,0,0,0,0,3.0
121-0456,"July 25, 2024",Northbound,12:00:00,3969,1,3346,516,7,63,9,0,20,7,0,0,0,0,0,0,0,2.5
121-0456,"July 25, 2024",Northbound,13:00:00,4526,0,3807,608,4,66,19,0,16,5,1,0,0,0,0,0,0,2.4
121-0456,"July 25, 2024",Northbound,14:00:00,4770,0,4090,592,8,43,7,1,22,7,0,0,0,0,0,0,0,1.7
121-0456,"July 25, 2024",Northbound,15:00:00,5045,2,4372,597,7,41,4,0,16,4,1,1,0,0,0,0,0,1.3
121-0456,"July 25, 2024",Northbound,16:00:00,4980,1,4389,537,9,27,2,0,6,9,0,0,0,0,0,0,0,0.9
121-0456,"July 25, 2024",Northbound,17:00:00,4891,0,4335,495,7,36,2,0,11,5,0,0,0,0,0,0,0,1.1
121-0456,"July 25, 2024",Northbound,18:00:00,4815,1,4359,408,2,22,4,0,12,5,2,0,0,0,0,0,0,0.9
121-0456,"July 25, 2024",Northbound,19:00:00,3675,1,3344,295,3,19,1,0,8,4,0,0,0,0,0,0,0,0.9
121-0456,"July 25, 2024",Northbound,20:00:00,3069,0,2789,239,2,23,2,0,9,4,1,0,0,0,0,0,0,1.3
121-0456,"July 25, 2024",Northbound,21:00:00,2728,6,2612,88,1,6,0,0,0,14,1,0,0,0,0,0,0,0.8
121-0456,"July 25, 2024",Northbound,22:00:00,2557,3,2489,35,1,4,1,0,0,23,1,0,0,0,0,0,0,1.1
121-0456,"July 25, 2024",Northbound,23:00:00,1750,2,1709,27,1,0,1,0,0,9,0,0,1,0,0,0,0,0.6
121-0456,"February 19, 2024",Northbound,00:00:00,666,1,652,6,0,1,0,0,0,6,0,0,0,0,0,0,0,1.1
121-0456,"February 19, 2024",Northbound,01:00:00,453,1,438,7,2,0,0,0,0,5,0,0,0,0,0,0,0,1.1
121-0456,"February 19, 2024",Northbound,02:00:00,313,0,300,2,0,2,1,0,0,8,0,0,0,0,0,0,0,3.5
121-0456,"February 19, 2024",Northbound,03:00:00,205,0,194,2,0,2,0,0,1,6,0,0,0,0,0,0,0,4.4
121-0456,"February 19, 2024",Northbound,04:00:00,350,1,320,4,1,4,2,0,0,18,0,0,0,0,0,0,0,6.9
121-0456,"February 19, 2024",Northbound,05:00:00,969,4,908,26,3,6,1,0,1,20,0,0,0,0,0,0,0,2.9
121-0456,"February 19, 2024",Northbound,06:00:00,2434,6,2230,123,4,25,5,0,5,35,1,0,0,0,0,0,0,2.9
121-0456,"February 19, 2024",Northbound,07:00:00,3976,0,3459,422,10,38,14,1,17,14,1,0,0,0,0,0,0,2.1
121-0456,"February 19, 2024",Northbound,08:00:00,4144,0,3578,466,6,45,21,2,17,8,1,0,0,0,0,0,0,2.3
121-0456,"February 19, 2024",Northbound,09:00:00,3305,3,2737,425,10,67,20,5,26,9,3,0,0,0,0,0,0,3.9
121-0456,"February 19, 2024",Northbound,10:00:00,3365,4,2763,451,10,54,20,6,39,16,2,0,0,0,0,0,0,4.1
121-0456,"February 19, 2024",Northbound,11:00:00,3466,3,2866,472,14,57,13,0,25,13,3,0,0,0,0,0,0,3.2
121-0456,"February 19, 2024",Northbound,12:00:00,3785,2,3181,508,3,47,12,0,15,14,2,1,0,0,0,0,0,2.4
121-0456,"February 19, 2024",Northbound,13:00:00,4365,2,3728,516,9,60,24,0,14,9,3,0,0,0,0,0,0,2.5
121-0456,"February 19, 2024",Northbound,14:00:00,4401,2,3741,549,10,55,20,1,16,7,0,0,0,0,0,0,0,2.2
121-0456,"February 19, 2024",Northbound,15:00:00,4523,1,3870,559,8,44,13,0,18,9,1,0,0,0,0,0,0,1.9
121-0456,"February 19, 2024",Northbound,16:00:00,4524,2,3956,487,8,39,9,2,13,8,0,0,0,0,0,0,0,1.6
121-0456,"February 19, 2024",Northbound,17:00:00,4737,0,4158,492,3,45,5,4,19,7,4,0,0,0,0,0,0,1.8
121-0456,"February 19, 2024",Northbound,18:00:00,4248,0,3842,365,1,23,0,0,11,5,1,0,0,0,0,0,0,0.9
121-0456,"February 19, 2024",Northbound,19:00:00,3189,4,3078,83,1,3,1,0,0,18,1,0,0,0,0,0,0,0.7
121-0456,"February 19, 2024",Northbound,20:00:00,2694,2,2642,31,1,2,0,1,1,13,1,0,0,0,0,0,0,0.7
121-0456,"February 19, 2024",Northbound,21:00:00,2134,0,2083,34,3,3,1,0,1,9,0,0,0,0,0,0,0,0.7
121-0456,"February 19, 2024",Northbound,22:00:00,1589,0,1557,12,2,3,1,0,0,13,1,0,0,0,0,0,0,1.1
121-0456,"February 19, 2024",Northbound,23:00:00,1010,1,991,7,0,1,0,0,0,9,1,0,0,0,0,0,0,1.1
121-0456,"July 24, 2024",Northbound,00:00:00,890,0,869,8,0,2,1,0,1,9,0,0,0,0,0,0,0,1.5
121-0456,"July 24, 2024",Northbound,01:00:00,538,1,520,7,0,4,0,0,0,6,0,0,0,0,0,0,0,1.9
121-0456,"July 24, 2024",Northbound,02:00:00,350,0,333,6,0,2,0,0,1,8,0,0,0,0,0,0,0,3.1
121-0456,"July 24, 2024",Northbound,03:00:00,272,0,261,3,0,0,0,0,0,8,0,0,0,0,0,0,0,2.9
121-0456,"July 24, 2024",Northbound,04:00:00,389,1,370,2,1,1,0,0,0,14,0,0,0,0,0,0,0,3.9
121-0456,"July 24, 2024",Northbound,05:00:00,1071,3,1004,24,3,6,2,0,0,28,1,0,0,0,0,0,0,3.5
121-0456,"July 24, 2024",Northbound,06:00:00,2564,3,2243,230,8,41,5,1,10,22,1,0,0,0,0,0,0,3.1
121-0456,"July 24, 2024",Northbound,07:00:00,4053,1,3598,364,4,41,28,0,10,7,0,0,0,0,0,0,0,2.1
121-0456,"July 24, 2024",Northbound,08:00:00,5685,1,5093,500,9,52,9,0,13,8,0,0,0,0,0,0,0,1.4
121-0456,"July 24, 2024",Northbound,09:00:00,4750,0,4086,528,13,74,21,1,19,8,0,0,0,0,0,0,0,2.6
121-0456,"July 24, 2024",Northbound,10:00:00,3762,0,3106,512,7,76,27,0,17,17,0,0,0,0,0,0,0,3.6
121-0456,"July 24, 2024",Northbound,11:00:00,4008,1,3329,573,4,64,12,0,11,13,1,0,0,0,0,0,0,2.5
121-0456,"July 24, 2024",Northbound,12:00:00,4218,1,3533,568,6,63,18,0,14,13,2,0,0,0,0,0,0,2.6
121-0456,"July 24, 2024",Northbound,13:00:00,4403,0,3686,616,3,57,11,0,18,12,0,0,0,0,0,0,0,2.2
121-0456,"July 24, 2024",Northbound,14:00:00,4624,2,3905,621,6,50,9,1,18,12,0,0,0,0,0,0,0,1.9
121-0456,"July 24, 2024",Northbound,15:00:00,5016,0,4346,602,9,35,7,0,14,2,1,0,0,0,0,0,0,1.2
121-0456,"July 24, 2024",Northbound,16:00:00,5156,2,4564,541,7,29,4,0,5,3,1,0,0,0,0,0,0,0.8
121-0456,"July 24, 2024",Northbound,17:00:00,5343,0,4792,511,3,21,3,0,8,5,0,0,0,0,0,0,0,0.7
121-0456,"July 24, 2024",Northbound,18:00:00,4589,2,4124,419,0,27,0,0,12,5,0,0,0,0,0,0,0,1.0
121-0456,"July 24, 2024",Northbound,19:00:00,3101,2,2805,256,2,23,3,0,6,4,0,0,0,0,0,0,0,1.2
121-0456,"July 24, 2024",Northbound,20:00:00,2792,1,2551,219,2,8,1,1,3,6,0,0,0,0,0,0,0,0.7
121-0456,"July 24, 2024",Northbound,21:00:00,2421,0,2345,59,0,0,1,0,1,15,0,0,0,0,0,0,0,0.7
121-0456,"July 24, 2024",Northbound,22:00:00,1961,2,1911,31,6,2,0,1,0,7,1,0,0,0,0,0,0,0.6
121-0456,"July 24, 2024",Northbound,23:00:00,1319,0,1297,7,0,1,0,0,1,12,1,0,0,0,0,0,0,1.1
121-0456,"February 23, 2024",Northbound,00:00:00,788,0,771,5,0,0,0,0,0,12,0,0,0,0,0,0,0,1.5
121-0456,"February 23, 2024",Northbound,01:00:00,500,1,483,6,0,4,1,0,0,5,0,0,0,0,0,0,0,2.0
121-0456,"February 23, 2024",Northbound,02:00:00,362,0,340,4,1,2,0,0,0,14,1,0,0,0,0,0,0,4.7
121-0456,"February 23, 2024",Northbound,03:00:00,289,1,276,3,0,0,0,0,0,8,1,0,0,0,0,0,0,3.1
121-0456,"February 23, 2024",Northbound,04:00:00,385,3,355,4,1,1,1,0,0,19,0,0,1,0,0,0,0,5.7
121-0456,"February 23, 2024",Northbound,05:00:00,993,1,911,29,5,10,1,1,0,34,1,0,0,0,0,0,0,4.7
121-0456,"February 23, 2024",Northbound,06:00:00,2834,7,2573,156,7,24,1,0,3,62,0,0,1,0,0,0,0,3.2
121-0456,"February 23, 2024",Northbound,07:00:00,4669,2,4011,521,10,67,9,0,25,21,3,0,0,0,0,0,0,2.7
121-0456,"February 23, 2024",Northbound,08:00:00,4337,1,3752,483,10,52,16,0,14,9,0,0,0,0,0,0,0,2.1
121-0456,"February 23, 2024",Northbound,09:00:00,3531,1,2955,453,5,51,12,8,28,15,3,0,0,0,0,0,0,3.3
121-0456,"February 23, 2024",Northbound,10:00:00,3412,1,2791,492,7,77,9,0,20,13,2,0,0,0,0,0,0,3.5
121-0456,"February 23, 2024",Northbound,11:00:00,3598,0,2974,518,6,60,8,0,18,14,0,0,0,0,0,0,0,2.8
